#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"chrome","1","319","2259598704640","91176960","47288320","18216","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","2.625","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"4916","Microsoft.Win32.SafeHandles.SafeProcessHandle","319","4700",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18216","18216","47288320","47288320","515424","515424","75497472","75497472","121778176","121778176","366362624","2263814127616","True","Idle","47288320","47288320","00:00:00.4687500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:18:08 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.6250000","00:00:02.1562500","445906944","2259598704640","False",,,,"91176960","91176960",,
"chrome","1","336","2259641204736","134782976","137801728","25016","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","60.46875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"2976","Microsoft.Win32.SafeHandles.SafeProcessHandle","336","7192",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25016","25016","137801728","137801728","510824","510824","268955648","268955648","366002176","366002176","349548544","2263797313536","True","Idle","137801728","137801728","00:00:10.9062500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:01:00.4687500","00:00:49.5625000","488407040","2259641204736","False",,,,"134782976","134782976",,
"chrome","1","380","2259567226880","42176512","29306880","16584","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.84375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"3700","Microsoft.Win32.SafeHandles.SafeProcessHandle","380","7200",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16584","16584","29306880","29306880","482176","482176","31944704","31944704","53506048","53506048","349548544","2263797313536","True","Normal","29306880","29306880","00:00:00.2343750","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8437500","00:00:00.6093750","414429184","2259567226880","False",,,,"42176512","42176512",,
"chrome","1","252","2259566702592","88850432","87109632","16312","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","17.625","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"4864","Microsoft.Win32.SafeHandles.SafeProcessHandle","252","7216",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16312","16312","87109632","87109632","487680","487680","194174976","194174976","220127232","220127232","349548544","2263797313536","True","Normal","87109632","87109632","00:00:04.1093750","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:17.6250000","00:00:13.5156250","413904896","2259566702592","False",,,,"88850432","88850432",,
"chrome","1","244","2259564994560","5812224","16441344","15768","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.078125","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"4404","Microsoft.Win32.SafeHandles.SafeProcessHandle","244","7772",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15768","15768","16441344","16441344","496760","496760","16760832","16760832","41148416","41148416","349552640","2263797317632","True","Normal","16441344","16441344","00:00:00.0312500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:58 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0468750","412196864","2259564994560","False",,,,"5812224","5812224",,
"chrome","1","380","2259591262208","94650368","53559296","20528","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","2.109375","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"4980","Microsoft.Win32.SafeHandles.SafeProcessHandle","380","8156",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20528","20528","53559296","53559296","520032","520032","66060288","66060288","116875264","116875264","349548544","2263797313536","True","Idle","53559296","53559296","00:00:00.3906250","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:24:36 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.1093750","00:00:01.7187500","438464512","2259591262208","False",,,,"94650368","94650368",,
"chrome","1","219","2259549523968","25882624","13770752","14680","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.046875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"2768","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","8252",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14680","14680","13770752","13770752","491632","491632","13852672","13852672","26103808","26103808","349548544","2263797313536","True","Idle","13770752","13770752","00:00:00.0312500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:24:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","396726272","2259549523968","False",,,,"25882624","25882624",,
"chrome","1","397","2259697586176","107212800","65617920","26240","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","4.671875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","8",,"False",,"1976","Microsoft.Win32.SafeHandles.SafeProcessHandle","397","9060",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26240","26240","65617920","65617920","647568","647568","90103808","90103808","128155648","128155648","349548544","2263797313536","True","Normal","65617920","65617920","00:00:01.2656250","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:18:50 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.6718750","00:00:03.4062500","544788480","2259697586176","False",,,,"107212800","107212800",,
"chrome","1","272","2259583410176","6074368","32415744","17264","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","0.46875","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"5096","Microsoft.Win32.SafeHandles.SafeProcessHandle","272","10368",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17264","17264","32415744","32415744","479736","479736","44625920","44625920","74854400","74854400","349548544","2263797313536","True","Idle","32415744","32415744","00:00:00.0781250","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 12:57:30 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4687500","00:00:00.3906250","430612480","2259583410176","False",,,,"6074368","6074368",,
"chrome","1","354","2259652329472","198615040","147513344","23792","C:\Program Files\Google\Chrome\Application\chrome.exe","Google LLC","7.515625","92.0.4515.159","92.0.4515.159","Google Chrome","Google Chrome","Process","4",,"False",,"2636","Microsoft.Win32.SafeHandles.SafeProcessHandle","354","11092",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23792","23792","147513344","147513344","580296","580296","185077760","185077760","234053632","234053632","349548544","2263797313536","True","Idle","147513344","147513344","00:00:01.0312500","chrome","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.5156250","00:00:06.4843750","499531776","2259652329472","False",,,,"198615040","198615040",,
"cmd","1","76","2203376758784","3870720","2400256","4888","C:\Windows\system32\cmd.exe","Microsoft Corporation","0.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Windows Command Processor","Microsoft? Windows? Operating System","Process","8",,"False",,"3508","Microsoft.Win32.SafeHandles.SafeProcessHandle","76","5212",".","525258","Administrator: Command Prompt - powershell","System.Diagnostics.ProcessModule (cmd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4888","4888","2400256","2400256","42720","42720","4509696","4509696","4108288","4108288","61153280","2203379376128","True","Normal","2400256","2400256","00:00:00.0156250","cmd","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:10:39 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","58535936","2203376758784","False",,,,"3870720","3870720",,
"conhost","0","119","2203424219136","724992","6594560","7464","C:\Windows\system32\conhost.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2968","Microsoft.Win32.SafeHandles.SafeProcessHandle","119","3244",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7464","7464","6594560","6594560","126568","126568","6680576","6680576","10719232","10719232","107569152","2203425792000","True","Normal","6594560","6594560","00:00:00","conhost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:18 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","105996288","2203424219136","False",,,,"724992","724992",,
"conhost","1","121","2203441926144","745472","6676480","7736","C:\Windows\system32\conhost.exe","Microsoft Corporation","0.03125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4656","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","3656",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7736","7736","6676480","6676480","160800","160800","6762496","6762496","10956800","10956800","125276160","2203443499008","True","Normal","6676480","6676480","00:00:00.0312500","conhost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","123703296","2203441926144","False",,,,"745472","745472",,
"conhost","1","254","2203496185856","18325504","7684096","13448","C:\Windows\system32\conhost.exe","Microsoft Corporation","0.625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3464","Microsoft.Win32.SafeHandles.SafeProcessHandle","254","4800",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13448","13448","7684096","7684096","258584","258584","8241152","8241152","18444288","18444288","188354560","2203506577408","True","Normal","7684096","7684096","00:00:00.4062500","conhost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:10:39 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6250000","00:00:00.2187500","177963008","2203496185856","False",,,,"18325504","18325504",,
"conhost","0","139","2203431915520","733184","6811648","9360","C:\Windows\system32\conhost.exe","Microsoft Corporation","0.03125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4292","Microsoft.Win32.SafeHandles.SafeProcessHandle","139","4936",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9360","9360","6811648","6811648","144544","144544","6864896","6864896","12263424","12263424","158580736","2203476803584","True","Normal","6811648","6811648","00:00:00","conhost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0312500","113692672","2203431915520","False",,,,"733184","733184",,
"conhost","1","121","2203441926144","757760","6668288","7736","C:\Windows\system32\conhost.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4576","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","10188",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7736","7736","6668288","6668288","160800","160800","6754304","6754304","10960896","10960896","125276160","2203443499008","True","Normal","6668288","6668288","00:00:00","conhost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","123703296","2203441926144","False",,,,"757760","757760",,
"CoreSync","1","666","228147200","22769664","36974592","39592","C:\Program Files (x86)\Adobe\Adobe Sync\CoreSync\CoreSync.exe","","4.15625","4.19.0.12","4.19.0","Core Sync","CoreSync","Process","8",,"False",,"2796","Microsoft.Win32.SafeHandles.SafeProcessHandle","666","9412",".","0","","System.Diagnostics.ProcessModule (CoreSync.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","39592","39592","36974592","36974592","249360","249360","38551552","38551552","49709056","49709056","230617088","230617088","True","Normal","36974592","36974592","00:00:01.7343750","CoreSync","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:06 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.1562500","00:00:02.4218750","228147200","228147200","False",,,,"22769664","22769664",,
"Creative Cloud","1","986","2203889631232","15134720","50446336","49416","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud.exe","Adobe Inc.","7.40625","5.5.0.617","5.5.0.617","Creative Cloud Desktop","Creative Cloud Desktop","Process","8",,"False",,"3708","Microsoft.Win32.SafeHandles.SafeProcessHandle","986","8928",".","0","","System.Diagnostics.ProcessModule (Creative Cloud.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","49416","49416","50446336","50446336","896472","896472","54030336","54030336","119721984","119721984","614739968","2203932962816","True","Normal","50446336","50446336","00:00:02.6093750","Creative Cloud","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.4062500","00:00:04.7968750","571408384","2203889631232","False",,,,"15134720","15134720",,
"Creative Cloud Helper","1","465","2203529408512","7811072","9695232","26504","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud Helper.exe","Adobe Inc.","0.96875","5.5.0.617","5.5.0.617","Creative Cloud Helper","Creative Cloud Desktop","Process","8",,"False",,"4948","Microsoft.Win32.SafeHandles.SafeProcessHandle","465","9424",".","0","","System.Diagnostics.ProcessModule (Creative Cloud Helper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26504","26504","9695232","9695232","308568","308568","15974400","15974400","41193472","41193472","224477184","2203542700032","True","Normal","9695232","9695232","00:00:00.5000000","Creative Cloud Helper","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","00:00:00.4687500","211185664","2203529408512","False",,,,"7811072","7811072",,
"Creative Cloud Helper","1","366","2203510329344","8318976","7798784","22280","C:\Program Files\Adobe\Adobe Creative Cloud\ACC\Creative Cloud Helper.exe","Adobe Inc.","1","5.5.0.617","5.5.0.617","Creative Cloud Helper","Creative Cloud Desktop","Process","8",,"False",,"4968","Microsoft.Win32.SafeHandles.SafeProcessHandle","366","10096",".","0","","System.Diagnostics.ProcessModule (Creative Cloud Helper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22280","22280","7798784","7798784","271736","271736","8245248","8245248","25485312","25485312","204439552","2203522662400","True","Normal","7798784","7798784","00:00:00.5468750","Creative Cloud Helper","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:19:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01","00:00:00.4531250","192106496","2203510329344","False",,,,"8318976","8318976",,
"csrss","0","641","2203413794816","1667072","1855488","23312",,,"0.5",,,,,"Process","13",,,,,,"641","688",".","0","",,,,,"23312","23312","1855488","1855488","250216","250216","2224128","2224128","5554176","5554176","96817152","2203415040000",,,"1855488","1855488","00:00:00.4062500","csrss",,"True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.0937500","95571968","2203413794816","False",,,,"1667072","1667072",,
"csrss","1","717","2203477815296","2940928","2760704","28032",,,"2.015625",,,,,"Process","13",,,,,,"717","788",".","0","",,,,,"28032","28032","2760704","2760704","242592","242592","2977792","2977792","14680064","14680064","168701952","2203486924800",,,"2760704","2760704","00:00:01.8437500","csrss",,"True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.0156250","00:00:00.1718750","159592448","2203477815296","False",,,,"2940928","2940928",,
"ctfmon","1","454","2203478016000","12288000","7421952","18264","C:\Windows\system32\ctfmon.exe","Microsoft Corporation","1.640625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","CTF Loader","Microsoft? Windows? Operating System","Process","13",,"False",,"2384","Microsoft.Win32.SafeHandles.SafeProcessHandle","454","2836",".","0","","System.Diagnostics.ProcessModule (ctfmon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18264","18264","7421952","7421952","230120","230120","7426048","7426048","16199680","16199680","161824768","2203480047616","True","High","7421952","7421952","00:00:01.1562500","ctfmon","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.6406250","00:00:00.4843750","159793152","2203478016000","False",,,,"12288000","12288000",,
"dasHost","0","473","2203404050432","4825088","5804032","17224","C:\Windows\system32\dashost.exe","Microsoft Corporation","0.140625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Device Association Framework Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4288","Microsoft.Win32.SafeHandles.SafeProcessHandle","473","3932",".","0","","System.Diagnostics.ProcessModule (dashost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17224","17224","5804032","5804032","110720","110720","6946816","6946816","14725120","14725120","107323392","2203425546240","True","Normal","5804032","5804032","00:00:00.0625000","dasHost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:19 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0781250","85827584","2203404050432","False",,,,"4825088","4825088",,
"dasHost","0","93","2203373064192","712704","1019904","5160","C:\Windows\system32\dashost.exe","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Device Association Framework Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4672","Microsoft.Win32.SafeHandles.SafeProcessHandle","93","3996",".","0","","System.Diagnostics.ProcessModule (dashost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5160","5160","1019904","1019904","38544","38544","1245184","1245184","4456448","4456448","57987072","2203376209920","True","Normal","1019904","1019904","00:00:00","dasHost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:20 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","54841344","2203373064192","False",,,,"712704","712704",,
"dllhost","0","193","2203482718208","2457600","3964928","16312","C:\Windows\system32\DllHost.exe","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","COM Surrogate","Microsoft? Windows? Operating System","Process","8",,"False",,"3372","Microsoft.Win32.SafeHandles.SafeProcessHandle","193","2740",".","0","","System.Diagnostics.ProcessModule (DllHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16312","16312","3964928","3964928","110600","110600","4259840","4259840","10883072","10883072","171646976","2203489869824","True","Normal","3964928","3964928","00:00:00.0468750","dllhost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","164495360","2203482718208","False",,,,"2457600","2457600",,
"dllhost","1","226","2203506589696","12365824","5062656","22024","C:\Windows\system32\DllHost.exe","Microsoft Corporation","0.109375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","COM Surrogate","Microsoft? Windows? Operating System","Process","8",,"False",,"3908","Microsoft.Win32.SafeHandles.SafeProcessHandle","226","6916",".","0","","System.Diagnostics.ProcessModule (DllHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22024","22024","5062656","5062656","147560","147560","6234112","6234112","13656064","13656064","198868992","2203517091840","True","Normal","5062656","5062656","00:00:00.0781250","dllhost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 7:08:30 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0312500","188366848","2203506589696","False",,,,"12365824","12365824",,
"docfetcher-daemon-windows","1","146","75726848","659456","1478656","10256","C:\Program Files (x86)\DocFetcher\docfetcher-daemon-windows.exe",,"0.015625",,,,,"Process","8",,"False",,"4216","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","8372",".","0","","System.Diagnostics.ProcessModule (docfetcher-daemon-windows.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10256","10256","1478656","1478656","140160","140160","1695744","1695744","6975488","6975488","82804736","82804736","True","Normal","1478656","1478656","00:00:00","docfetcher-daemon-windows","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","75726848","75726848","False",,,,"659456","659456",,
"dwm","1","777","2203742748672","35385344","43962368","41752","C:\Windows\system32\dwm.exe","Microsoft Corporation","15.390625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Desktop Window Manager","Microsoft? Windows? Operating System","Process","13",,"False",,"3076","Microsoft.Win32.SafeHandles.SafeProcessHandle","777","1180",".","0","","System.Diagnostics.ProcessModule (dwm.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","41752","41752","43962368","43962368","714248","714248","61763584","61763584","73953280","73953280","440438784","2203758661632","True","High","43962368","43962368","00:00:06.0937500","dwm","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:17 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:15.3906250","00:00:09.2968750","424525824","2203742748672","False",,,,"35385344","35385344",,
"explorer","1","3269","2204122476544","121724928","95657984","179600","C:\Windows\Explorer.EXE","Microsoft Corporation","15.71875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Windows Explorer","Microsoft? Windows? Operating System","Process","8",,"False",,"3512","Microsoft.Win32.SafeHandles.SafeProcessHandle","3269","5052",".","65718","","System.Diagnostics.ProcessModule (Explorer.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","179600","179600","95657984","95657984","1303232","1303232","99180544","99180544","131997696","131997696","881184768","2204199407616","True","Normal","95657984","95657984","00:00:08.9062500","explorer","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 11:18:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:15.7187500","00:00:06.8125000","804253696","2204122476544","False",,,,"121724928","121724928",,
"fontdrvhost","0","49","2203415486464","655360","1769472","6248","C:\Windows\system32\fontdrvhost.exe","Microsoft Corporation","0.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Usermode Font Driver Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3652","Microsoft.Win32.SafeHandles.SafeProcessHandle","49","648",".","0","","System.Diagnostics.ProcessModule (fontdrvhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6248","6248","1769472","1769472","93208","93208","1781760","1781760","4157440","4157440","97959936","2203416182784","True","Normal","1769472","1769472","00:00:00.0156250","fontdrvhost","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","97263616","2203415486464","False",,,,"655360","655360",,
"fontdrvhost","1","49","2203664994304","4825088","7970816","12776","C:\Windows\system32\fontdrvhost.exe","Microsoft Corporation","0.328125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Usermode Font Driver Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4492","Microsoft.Win32.SafeHandles.SafeProcessHandle","49","652",".","0","","System.Diagnostics.ProcessModule (fontdrvhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12776","12776","7970816","7970816","549808","549808","11403264","11403264","19300352","19300352","412844032","2203731066880","True","Normal","7970816","7970816","00:00:00.1406250","fontdrvhost","63","True","1","System.Diagnostics.ProcessStartInfo","8/26/2021 10:55:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3281250","00:00:00.1875000","346771456","2203664994304","False",,,,"4825088","4825088",,
"GoogleCrashHandler","0","194","53321728","49152","1814528","11296","C:\Program Files (x86)\Google\Update\1.3.36.102\GoogleCrashHandler.exe","Google LLC","0.015625","1.3.36.101","1.3.36.101","Google Crash Handler","Google Update","Process","4",,"False",,"4336","Microsoft.Win32.SafeHandles.SafeProcessHandle","194","6828",".","0","","System.Diagnostics.ProcessModule (GoogleCrashHandler.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11296","11296","1814528","1814528","103968","103968","2035712","2035712","8007680","8007680","57253888","57253888","True","Idle","1814528","1814528","00:00:00","GoogleCrashHandler","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:57:22 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","53321728","53321728","False",,,,"49152","49152",,
"GoogleCrashHandler64","0","173","4403109888","114688","1875968","9600","C:\Program Files (x86)\Google\Update\1.3.36.102\GoogleCrashHandler64.exe","Google LLC","0.015625","1.3.36.101","1.3.36.101","Google Crash Handler","Google Update","Process","4",,"False",,"3244","Microsoft.Win32.SafeHandles.SafeProcessHandle","173","6840",".","0","","System.Diagnostics.ProcessModule (GoogleCrashHandler64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9600","9600","1875968","1875968","141160","141160","1966080","1966080","7819264","7819264","111288320","4406255616","True","Idle","1875968","1875968","00:00:00.0156250","GoogleCrashHandler64","63","True","0","System.Diagnostics.ProcessStartInfo","8/26/2021 10:57:22 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","108142592","4403109888","False",,,,"114688","114688",,
